,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
215,1968,Public Abstract Class,com.android.camera.ui.OverlayRenderer,73,56,16,1,2.0,1.0,2.0,0.0,1.0,12.0,6.0,12.0,12.0,0.0,0.0,2.0,10.0,1.0,78.0,0
216,1981,Public Class,com.android.camera.ui.PieItem,176,138,34,4,1.0,1.0,0.0,0.0,2.0,30.0,15.0,30.0,30.0,0.0,0.0,0.0,30.0,1.0,90.0,0
217,2014,Public Class,com.android.camera.ui.PieRenderer,781,659,79,43,2.0,6.0,0.0,1.0,15.0,44.0,41.0,45.0,57.0,0.0,23.0,0.0,22.0,2.0,92.0,0
218,2015,Anonymous Class,com.android.camera.ui.PieRenderer.(Anon_1),15,15,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
219,2017,Private Class,com.android.camera.ui.PieRenderer.Disappear,12,12,0,0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
220,2019,Private Class,com.android.camera.ui.PieRenderer.EndAction,17,14,2,1,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0
221,2023,Private Class,com.android.camera.ui.PieRenderer.LinearAnimation,21,18,3,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,33.0,0
222,2031,Private Class,com.android.camera.ui.PieRenderer.ScaleAnimation,18,15,3,0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,33.0,0
223,2046,Anonymous Class,com.android.camera.ui.PieRenderer.fadeIn.(Anon_2),13,11,2,0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0
224,2068,Anonymous Class,com.android.camera.ui.PieRenderer.openCurrentItem.(Anon_4),13,11,2,0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0
225,2087,Anonymous Class,com.android.camera.ui.PieRenderer.startFadeOut.(Anon_3),8,8,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
226,2089,Public Class,com.android.camera.ui.PopupManager,42,31,7,4,1.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,5.0,0.0,1.0,0.0,4.0,1.0,60.0,0
227,2097,Public Class,com.android.camera.ui.PreviewSurfaceView,24,21,3,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0
228,2102,Public Class,com.android.camera.ui.RenderOverlay,137,111,25,1,1.0,2.0,0.0,0.0,1.0,11.0,4.0,11.0,11.0,0.0,1.0,0.0,10.0,2.0,70.0,0
229,2104,Private Class,com.android.camera.ui.RenderOverlay.RenderView,52,46,6,0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,60.0,0
230,2128,Public Class,com.android.camera.ui.RotateImageView,145,111,24,14,2.0,0.0,1.0,0.0,2.0,6.0,10.0,6.0,10.0,0.0,0.0,2.0,4.0,3.0,70.0,0
231,2135,Public Class,com.android.camera.ui.RotateLayout,169,149,11,9,2.0,0.0,1.0,0.0,1.0,10.0,3.0,10.0,10.0,0.0,0.0,4.0,6.0,2.0,63.0,0
232,2146,Public Class,com.android.camera.ui.RotateTextToast,31,28,3,1,1.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,25.0,0
233,2147,Anonymous Class,com.android.camera.ui.RotateTextToast.(Anon_1),7,7,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
234,2151,Public Class,com.android.camera.ui.Switch,456,350,66,41,1.0,0.0,0.0,0.0,4.0,24.0,27.0,24.0,24.0,0.0,8.0,5.0,11.0,2.0,87.0,0
235,2176,Public Class,com.android.camera.ui.TimeIntervalPopup,132,104,17,11,1.0,4.0,0.0,0.0,1.0,8.0,10.0,8.0,21.0,0.0,2.0,1.0,5.0,4.0,71.0,0
236,2181,Anonymous Class,com.android.camera.ui.TimeIntervalPopup.initialize.(Anon_1),4,4,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
237,2183,Anonymous Class,com.android.camera.ui.TimeIntervalPopup.initialize.(Anon_2),4,4,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
238,2191,Public Class,com.android.camera.ui.TimerSettingPopup,118,93,15,10,1.0,3.0,0.0,0.0,1.0,8.0,8.0,8.0,21.0,0.0,2.0,1.0,5.0,4.0,73.0,0
239,2196,Anonymous Class,com.android.camera.ui.TimerSettingPopup.initialize.(Anon_1),4,4,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
240,2198,Anonymous Class,com.android.camera.ui.TimerSettingPopup.initialize.(Anon_2),4,4,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
241,2206,Public Class,com.android.camera.ui.TwoStateImageView,33,26,4,3,1.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,50.0,0
242,2211,Public Class,com.android.camera.ui.ZoomRenderer,130,113,16,2,2.0,1.0,0.0,0.0,1.0,11.0,16.0,11.0,23.0,0.0,0.0,0.0,11.0,2.0,76.0,0
243,2228,Public Class,com.android.camera.unittest.CameraUnitTest,81,68,13,0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0
244,2249,Class,db_Bucket_f,6,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1
245,2250,Class,db_Bucket_u,6,6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1
246,2268,Class,db_CornerDetector_f,126,93,12,21,0.0,0.0,0.0,0.0,0.0,8.0,13.0,8.0,8.0,,0.0,2.0,6.0,0.0,67.0,1
247,2277,Class,db_CornerDetector_u,196,130,22,44,0.0,0.0,0.0,0.0,0.0,11.0,12.0,11.0,11.0,,0.0,2.0,9.0,0.0,59.0,1
248,2309,Class,db_FrameToReferenceRegistration,1033,580,204,192,0.0,4.0,0.0,0.0,0.0,32.0,54.0,32.0,32.0,,0.0,7.0,25.0,0.0,86.0,1
249,2373,Class,db_Matcher_f,116,68,10,38,0.0,1.0,0.0,0.0,0.0,5.0,14.0,5.0,5.0,,0.0,1.0,4.0,0.0,51.0,1
250,2379,Class,db_Matcher_u,249,158,32,59,0.0,1.0,0.0,0.0,0.0,9.0,19.0,9.0,9.0,,0.0,1.0,8.0,0.0,62.0,1
251,2444,Class,db_PointInfo_f,19,12,0,7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1
252,2445,Class,db_PointInfo_u,19,12,0,7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1
253,2522,Class,db_StabilizationSmoother,382,251,48,89,0.0,1.0,0.0,0.0,0.0,22.0,15.0,22.0,22.0,,0.0,4.0,18.0,0.0,84.0,1
