,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
127,1244,Public Class,com.android.camera.VideoCamera,2488,1864,317,319,7.0,38.0,0.0,2.0,13.0,100.0,69.0,102.0,132.0,1.0,69.0,5.0,27.0,3.0,95.0,0
128,1245,Private Class,com.android.camera.VideoCamera.JpegPictureCallback,15,13,2,0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0
129,1248,Private Class,com.android.camera.VideoCamera.MainHandler,60,45,9,6,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
130,1250,Private Class,com.android.camera.VideoCamera.MyBroadcastReceiver,21,19,0,2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
131,1252,Private Class,com.android.camera.VideoCamera.MyOrientationEventListener,47,29,5,13,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0
132,1255,Private Static Class,com.android.camera.VideoCamera.VideoNamer,76,59,7,11,1.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,7.0,0.0,2.0,0.0,5.0,2.0,62.0,0
133,1263,Private Class,com.android.camera.VideoCamera.ZoomChangeListener,13,9,2,2,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
134,1312,Anonymous Class,com.android.camera.VideoCamera.onCreate.(Anon_1),6,6,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
135,1326,Anonymous Class,com.android.camera.VideoCamera.onRestorePreferencesClicked.(Anon_3),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
136,1329,Anonymous Class,com.android.camera.VideoCamera.onResume.(Anon_2),5,5,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
137,1374,Public Class,com.android.camera.activity.CameraActivityTest,62,48,11,3,1.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,19.0,0.0,0.0,0.0,7.0,3.0,0.0,1
138,1382,Public Generic Class,com.android.camera.activity.CameraTestCase,220,190,22,9,1.0,5.0,3.0,1.0,1.0,11.0,13.0,12.0,12.0,0.0,1.0,10.0,1.0,2.0,87.0,1
139,1383,Private Class,com.android.camera.activity.CameraTestCase.AutoFocusCallable,16,14,0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
140,1385,Anonymous Class,com.android.camera.activity.CameraTestCase.AutoFocusCallable.call.(Anon_2),6,6,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
141,1389,Private Class,com.android.camera.activity.CameraTestCase.TakePictureCallable,19,17,0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
142,1391,Anonymous Class,com.android.camera.activity.CameraTestCase.TakePictureCallable.call.(Anon_1),9,9,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
143,1401,Anonymous Class,com.android.camera.activity.CameraTestCase.performClick.(Anon_4),14,14,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
144,1405,Anonymous Class,com.android.camera.activity.CameraTestCase.setUp.(Anon_3),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
145,1408,Public Class,com.android.camera.activity.PanoramaActivityTest,10,9,1,0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,0
146,1411,Public Class,com.android.camera.activity.VideoCameraActivityTest,25,21,4,0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,17.0,0.0,0.0,0.0,5.0,3.0,0.0,0
147,1418,Public Class,com.android.camera.functional.CameraTest,47,43,2,3,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1
148,1422,Public Class,com.android.camera.functional.ImageCaptureIntentTest,140,115,24,1,1.0,1.0,0.0,0.0,0.0,11.0,1.0,11.0,11.0,0.0,4.0,1.0,6.0,2.0,45.0,1
149,1425,Anonymous Class,com.android.camera.functional.ImageCaptureIntentTest.pressCancel.(Anon_3),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
150,1428,Anonymous Class,com.android.camera.functional.ImageCaptureIntentTest.pressDone.(Anon_1),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
151,1431,Anonymous Class,com.android.camera.functional.ImageCaptureIntentTest.pressRetake.(Anon_2),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
